,state,year,Dem_state_leg,Rep_state_leg,Dem_state_exe,Dem_local_exe,Rep_local_exe,Dem_local_leg,Other_local_leg,Rep_local_leg,year_earliest,pre_Dem_state_leg,pre_Rep_state_leg,pre_Dem_state_exe,pre_Dem_local_exe,pre_Rep_local_exe,pre_Dem_local_leg,pre_Other_local_leg,pre_Rep_local_leg
370,Indiana,2020,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,Indiana,2021,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,Indiana,2022,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,Indiana,2023,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,Iowa,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
376,Iowa,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
377,Iowa,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
378,Iowa,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
379,Iowa,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
380,Iowa,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
381,Iowa,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
382,Iowa,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
383,Iowa,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
384,Iowa,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
385,Iowa,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
386,Iowa,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
387,Iowa,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
388,Iowa,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
389,Iowa,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
390,Iowa,2015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
391,Iowa,2016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
392,Iowa,2017,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
393,Iowa,2018,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
394,Iowa,2019,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
395,Iowa,2020,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
396,Iowa,2021,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
397,Iowa,2022,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
398,Iowa,2023,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
400,Kansas,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,Kansas,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,Kansas,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,Kansas,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,Kansas,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,Kansas,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,Kansas,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,Kansas,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,Kansas,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,Kansas,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,Kansas,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,Kansas,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,Kansas,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,Kansas,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,Kansas,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,Kansas,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,Kansas,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,Kansas,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,Kansas,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,Kansas,2019,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,Kansas,2020,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,Kansas,2021,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,Kansas,2022,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,Kansas,2023,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,Kentucky,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,Kentucky,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,Kentucky,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,Kentucky,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429,Kentucky,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,Kentucky,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,Kentucky,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,Kentucky,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,Kentucky,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,Kentucky,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,Kentucky,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,Kentucky,2011,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,Kentucky,2012,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,Kentucky,2013,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,Kentucky,2014,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,Kentucky,2015,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,Kentucky,2016,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,Kentucky,2017,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,Kentucky,2018,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,Kentucky,2019,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,Kentucky,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,Kentucky,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,Kentucky,2022,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,Kentucky,2023,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,Maine,2000,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
451,Maine,2001,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
452,Maine,2002,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
453,Maine,2003,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
454,Maine,2004,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
455,Maine,2005,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
456,Maine,2006,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
457,Maine,2007,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
458,Maine,2008,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
459,Maine,2009,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
460,Maine,2010,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
461,Maine,2011,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
462,Maine,2012,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
463,Maine,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
464,Maine,2014,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
465,Maine,2015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
466,Maine,2016,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
467,Maine,2017,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
468,Maine,2018,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
469,Maine,2019,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
470,Maine,2020,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
471,Maine,2021,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
472,Maine,2022,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
473,Maine,2023,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
475,Maryland,2000,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,Maryland,2001,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,Maryland,2002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,Maryland,2003,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479,Maryland,2004,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,Maryland,2005,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,Maryland,2006,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,Maryland,2007,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,Maryland,2008,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,Maryland,2009,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,Maryland,2010,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,Maryland,2011,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,Maryland,2012,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,Maryland,2013,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,Maryland,2014,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,Maryland,2015,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,Maryland,2016,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492,Maryland,2017,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,Maryland,2018,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494,Maryland,2019,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,Maryland,2020,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,Maryland,2021,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,Maryland,2022,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,Maryland,2023,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,Massachusetts,2000,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2000,4.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
501,Massachusetts,2001,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2000,4.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
502,Massachusetts,2002,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2000,4.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
503,Massachusetts,2003,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2000,4.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
504,Massachusetts,2004,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2000,4.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
505,Massachusetts,2005,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2000,4.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
506,Massachusetts,2006,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2000,4.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
507,Massachusetts,2007,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2000,4.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
508,Massachusetts,2008,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2000,4.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
509,Massachusetts,2009,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2000,4.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
510,Massachusetts,2010,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2000,4.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
511,Massachusetts,2011,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2000,4.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
512,Massachusetts,2012,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,4.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
513,Massachusetts,2013,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000,4.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
514,Massachusetts,2014,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000,4.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
515,Massachusetts,2015,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2000,4.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
516,Massachusetts,2016,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2000,4.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
517,Massachusetts,2017,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2000,4.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
518,Massachusetts,2018,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2000,4.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
519,Massachusetts,2019,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2000,4.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
520,Massachusetts,2020,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2000,4.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
521,Massachusetts,2021,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2000,4.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
522,Massachusetts,2022,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2000,4.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
523,Massachusetts,2023,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2000,4.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
525,Michigan,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,Michigan,2001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,Michigan,2002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,Michigan,2003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,Michigan,2004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,Michigan,2005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,Michigan,2006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,Michigan,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,Michigan,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,Michigan,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,Michigan,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,Michigan,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,Michigan,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,Michigan,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,Michigan,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,Michigan,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,Michigan,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542,Michigan,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,Michigan,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,Michigan,2019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,Michigan,2020,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,Michigan,2021,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,Michigan,2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,Michigan,2023,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,Minnesota,2000,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
551,Minnesota,2001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
552,Minnesota,2002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
553,Minnesota,2003,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
554,Minnesota,2004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
555,Minnesota,2005,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
